Location_ID,สาขา,ชื่อสถานที่,lat(เติม),lon(เติม),เบอร์โทร(เติม),ลิงก์แมพ
70badf23-ff58-4f6e-8471-1d779c6d7d1b,SKN,ดูดี เพ็ทช็อป,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%B5%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88110/9%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%8817%E0%B8%96.%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C
fde94ffa-70f1-46d8-a047-b8ca9e485bf2,SKN,ดูดี เพ็ทช็อป สาขาสามแยก บายพาส,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%B5%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A2%E0%B8%81%20%E0%B8%9A%E0%B8%B2%E0%B8%A2%E0%B8%9E%E0%B8%B2%E0%B8%AA%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88106/3%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%881%E0%B8%96%E0%B8%99%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C
1da0042b-3ca8-4d88-9419-a525a459c54f,SKN,เด่นดูดี บางปลา,,,,https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%94%E0%B9%88%E0%B8%99%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%B5%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%9B%E0%B8%A5%E0%B8%B2%2024%203268
fcd174eb-1e61-4148-8cfc-c8ff2796a5ee,SKN,เดอะวัน เพ็ทมาร์ท,,,,https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%99%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%2039/7-8%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%884
49693e36-b5b2-45fa-aa20-d51cc4e1b01d,SKN,ติน ติน เพ็ดช็อป,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%95%E0%B8%B4%E0%B8%99%20%E0%B8%95%E0%B8%B4%E0%B8%99%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%94%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20120%E0%B8%96.%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%AD%E0%B8%87
304fc62a-e07d-4a75-b080-c20d86699cd4,SKN,ตึกฟ้าอาหารสัตว์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%95%E0%B8%B6%E0%B8%81%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%8C%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88140/2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%882%E0%B8%96.%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A52
d35d6500-9cc1-4432-9b6f-407f1311c68c,SKN,เต็งเพ็ทช็อป,,,,https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%95%E0%B9%87%E0%B8%87%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20126/145%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%885%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%97%E0%B9%8C
9d6c9920-52ad-488f-af50-37633832a74a,SKN,ธัญญะ เพ็ทช็อป,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%98%E0%B8%B1%E0%B8%8D%E0%B8%8D%E0%B8%B0%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8B17/149-150
98b19b42-020d-4c15-9d30-1dfd89ecd797,SKN,น.ส.จันทร์วดี เอี้ยงประโคน,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99.%E0%B8%AA.%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%E0%B8%A7%E0%B8%94%E0%B8%B5%20%E0%B9%80%E0%B8%AD%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%87%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%82%E0%B8%84%E0%B8%99%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8888/8%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%881
3c998d52-e687-4d23-97c0-818c6e1476d2,SKN,น.ส.ชัชมาส ชวราพรรัตน์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99.%E0%B8%AA.%E0%B8%8A%E0%B8%B1%E0%B8%8A%E0%B8%A1%E0%B8%B2%E0%B8%AA%20%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8871/77%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%96%E0%B8%A7%E0%B8%97%E0%B8%B5%E0%B9%881
226e0e92-5a72-497f-9672-bbcdbe545366,SKN,น.ส.ปุณยวีร์ โชติปัญญารัตน์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99.%E0%B8%AA.%E0%B8%9B%E0%B8%B8%E0%B8%93%E0%B8%A2%E0%B8%A7%E0%B8%B5%E0%B8%A3%E0%B9%8C%20%E0%B9%82%E0%B8%8A%E0%B8%95%E0%B8%B4%E0%B8%9B%E0%B8%B1%E0%B8%8D%E0%B8%8D%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8899/426%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%886
ebfe4870-ce57-4c42-bd98-90ae61f30494,SKN,น.ส.พรทิพย์ บูรณะฤดี,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99.%E0%B8%AA.%E0%B8%9E%E0%B8%A3%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B8%A2%E0%B9%8C%20%E0%B8%9A%E0%B8%B9%E0%B8%A3%E0%B8%93%E0%B8%B0%E0%B8%A4%E0%B8%94%E0%B8%B5%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8846/19%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B8%B2D%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%884
3d137f01-9530-4011-bb83-adc78e8ba5f6,SKN,น.ส.พรพรรณ กกุสนธ์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99.%E0%B8%AA.%E0%B8%9E%E0%B8%A3%E0%B8%9E%E0%B8%A3%E0%B8%A3%E0%B8%93%20%E0%B8%81%E0%B8%81%E0%B8%B8%E0%B8%AA%E0%B8%99%E0%B8%98%E0%B9%8C%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8861/68%E0%B8%A1.5
f21f034c-545e-4ea9-8236-2e52274230a7,SKN,น.ส.ภครศมน โรหิตจันทร์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99.%E0%B8%AA.%E0%B8%A0%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A1%E0%B8%99%20%E0%B9%82%E0%B8%A3%E0%B8%AB%E0%B8%B4%E0%B8%95%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%2079/6%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%8811
e7555c79-cf59-486f-a17c-789901f0eb14,SKN,น้องเพ็ทช็อป บางกะปิ,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%9B%E0%B8%B4%203109%20%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%991%20%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%20Tescolotus%20%E0%B8%96.%20%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7
1fde6467-b024-45f6-8db2-3323faaf3438,SKN,น้องเพ็ทช็อป บางใหญ่,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%2083%209
45e938ee-764b-4c36-a769-ec2108aeec58,SKN,นางกิติยาภรณ์ สังข์น้อย,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%B4%E0%B8%95%E0%B8%B4%E0%B8%A2%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C%20%E0%B8%AA%E0%B8%B1%E0%B8%87%E0%B8%82%E0%B9%8C%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88459/8
b044df9a-d0a9-49b1-bb3f-2dd1bbe56639,SKN,นายคงศักย์  เจริญสุข,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%87%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%A2%E0%B9%8C%20%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B8%AA%E0%B8%B8%E0%B8%82%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88764%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%8810
a294a39c-8861-4eac-95f7-b1d2961b67ea,SKN,นายศุภชัย  มหาวรรณ์ (ร้าน เอ็ม.ซี เพท มาร์ท),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%A8%E0%B8%B8%E0%B8%A0%E0%B8%8A%E0%B8%B1%E0%B8%A2%20%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B9%8C%20%28%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%20%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%A1.%E0%B8%8B%E0%B8%B5%20%E0%B9%80%E0%B8%9E%E0%B8%97%20%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%29%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88128/18
c8c32095-20e2-4fae-ae70-4b0b0f3adef9,SKN,นายสหภพ โต๊ะแสงธรรม,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B8%AB%E0%B8%A0%E0%B8%9E%20%E0%B9%82%E0%B8%95%E0%B9%8A%E0%B8%B0%E0%B9%81%E0%B8%AA%E0%B8%87%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%20137/34%E0%B8%A1.2
276fd65c-337c-40f0-88f4-9a7ffc51de99,SKN,นำโชค เพ็ทช็อป สาขาภูเก็ต,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%B3%E0%B9%82%E0%B8%8A%E0%B8%84%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A0%E0%B8%B9%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88369/117-118%E0%B8%96.%E0%B9%80%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%8A
729f3292-3c56-4e48-86cf-aa72156faa44,SKN,บจก. พีพี เพ็ท ซัพพลาย(สำนักงานใหญ่),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%20%E0%B8%9E%E0%B8%B5%E0%B8%9E%E0%B8%B5%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%20%E0%B8%8B%E0%B8%B1%E0%B8%9E%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%A2%28%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%29%20192%E0%B8%96.%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97
e06a22d1-bef7-4cd7-84b9-893b7fd189ec,SKN,บจก.เค.ยู. การ์เด้น เซ็นเตอร์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%84.%E0%B8%A2%E0%B8%B9.%20%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%99%20%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%2097/01%E0%B8%96.%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%9A%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5
dd4eba36-7b2d-4b41-9f52-3b33cdcc29a5,SKN,บจก.เคทีเอส เพ็ทมาร์ท สาขา เมืองทอง,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%84%E0%B8%97%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%AA%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87%2058/150%2C152%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%96%E0%B8%99%E0%B8%99%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B0
c42cadf7-76e6-432f-9854-ef034be32019,SKN,บจก.เคทีเอส เพ็ทมาร์ท สาขาชัยพฤกษ์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%84%E0%B8%97%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%AA%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C%208/10%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%884%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C
8dc16366-89c3-499c-9d52-b676ee366ea4,SKN,บจก.เคทีเอส เพ็ทมาร์ทสาขา ระยอง จันทอุดม,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%84%E0%B8%97%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%AA%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87%20%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A1%2079/16-18%E0%B8%96.%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A1
62daa3f4-95ad-4ffe-bfb9-5dad9ce22ac9,SKN,บจก.เคทีเอส เพ็ทมาร์สาขา ระยอง ตลาดสตาร์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%84%E0%B8%97%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%AA%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87%20%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%20150/1%E0%B8%96.%E0%B8%A3%E0%B8%B2%E0%B8%A9%E0%B8%8E%E0%B8%A3%E0%B9%8C%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B4%E0%B8%A8
713013da-0788-445c-b3a0-73a007cec1d2,SKN,บจก.นครปฐมไพศาล สาขานครชัยศรี,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%84%E0%B8%9E%E0%B8%A8%E0%B8%B2%E0%B8%A5%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A8%E0%B8%A3%E0%B8%B5%2095/59%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%883%E0%B8%96.%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A2
1f28359f-c255-466b-b892-1a33734b54d5,SKN,บจก.เพ็ทสเตชัน สาขาดรีมแลนด์มาร์เก็ต,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B8%99%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%94%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88100/51%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%8814
728e756d-7bfb-471d-9709-b084f11d94c8,SKN,บจก.ฟิตวัน เพ็ทซัพพลายส์ สาขาธัญบุรี คลอง 2,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B8%A7%E0%B8%B1%E0%B8%99%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8B%E0%B8%B1%E0%B8%9E%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%98%E0%B8%B1%E0%B8%8D%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%20%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%202%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88465%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81
31c43495-ef10-4b55-b76c-d4074e4dd16e,SKN,บจก.ฟิตวัน เพ็ทซัพพลายส์ สำนักงานใหญ่,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B8%A7%E0%B8%B1%E0%B8%99%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8B%E0%B8%B1%E0%B8%9E%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B9%8C%20%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%20158/18%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%884
e8e1c9a0-a058-4b33-a6e1-b560b959457b,SKN,บจก.มนูญเพ็ทช็อป บาย ไอเคเอส (สาขา E-Commerce),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%A1%E0%B8%99%E0%B8%B9%E0%B8%8D%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%9A%E0%B8%B2%E0%B8%A2%20%E0%B9%84%E0%B8%AD%E0%B9%80%E0%B8%84%E0%B9%80%E0%B8%AD%E0%B8%AA%20%28%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20E-Commerce%29%2086/6-7%E0%B8%A1.2
1806a7f5-5270-44bc-a96d-091128540f3b,SKN,บจก.มนูญเพ็ทช็อป บาย ไอเคเอส (สาขารัตนาธิเบศร์),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%A1%E0%B8%99%E0%B8%B9%E0%B8%8D%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%9A%E0%B8%B2%E0%B8%A2%20%E0%B9%84%E0%B8%AD%E0%B9%80%E0%B8%84%E0%B9%80%E0%B8%AD%E0%B8%AA%20%28%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B9%80%E0%B8%9A%E0%B8%A8%E0%B8%A3%E0%B9%8C%29%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88243%E0%B8%A1.8
11ac86cc-cd3f-4a91-94b5-edd940773995,SKN,บจก.วีว่า พรีเมี่ยม เพ็ท สโตร์ (สำนักงานใหญ่),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%A7%E0%B8%B5%E0%B8%A7%E0%B9%88%E0%B8%B2%20%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%20%E0%B8%AA%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%8C%20%28%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%29%2099/88%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%8816
